# L2 template spectrum
# 7 total spectra
# resolution  = 40 km/s per pixel
# 5350 to 9200 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5525.5534    0.0023698692   -0.0048591248     0.015043124     0.063195334
       5526.2907     0.020539978     0.022320743     0.014887340     0.022454017
       5527.0280     0.032705707     0.026604131     0.014166274     0.038601821
       5527.7655     0.016659264    0.0070009175     0.013773575     0.035339345
       5528.5030   -0.0080311800    -0.015784802     0.013911287     0.036029087
       5529.2407    -0.021849535    -0.023690679     0.013741716     0.035290140
       5529.9784    -0.026522927    -0.010734466     0.013465117     0.034652657
       5530.7163    -0.016655218    -0.040738395     0.013468036     0.036578582
       5531.4542    0.0083449757    0.0049977573     0.013674293     0.036590401
       5532.1922     0.039333078    0.0092302546     0.013999506     0.091548624
       5532.9304     0.055726353    0.0061023642     0.014181764      0.10724542
       5533.6686     0.052716768     0.023583905     0.014179236     0.082408353
       5534.4069     0.038822887     0.022510806     0.013941590     0.069262796
       5535.1454     0.027551494    0.0043987243     0.013763285     0.056458187
       5535.8839     0.022755626     0.014802231     0.013864567     0.065174888
       5536.6225     0.022926425     0.010831093     0.014008298     0.067339762
       5537.3613     0.032561289     0.037095654     0.014229457     0.049310334
       5538.1001     0.028950425     0.019380804     0.014388258     0.034190366
       5538.8390     0.016359445     0.017639244     0.014484267     0.047841271
       5539.5780     0.049862525     0.023678178     0.014976985     0.084963500
       5540.3171     0.068094266     0.010453918     0.015441393      0.15536896
       5541.0564     0.031709677    0.0045794222     0.015506852     0.084879763
       5541.7957     0.016046903     0.033080588     0.015687190     0.035512502
       5542.5351     0.021854813     0.022023213     0.015928254     0.044545908
       5543.2746     0.029446659     0.037902329     0.016022796     0.032312009
       5544.0142     0.041293899     0.022461727     0.015797330     0.051743064
       5544.7540     0.042692733     0.028176101     0.015094644     0.068137585
       5545.4938     0.040022473    0.0050669413     0.014742495      0.10126255
       5546.2337     0.053748929    0.0057194423     0.015058237      0.15878992
       5546.9737     0.078081485     0.033074504     0.015381102      0.19740169
       5547.7138     0.076182319     0.015961913     0.015346017      0.18950709
       5548.4540    0.0062275033    -0.014888388     0.014443600     0.053058553
       5549.1943    -0.035486795    -0.028323566     0.013731668     0.088200983
       5549.9347    0.0099313380     0.010188779     0.013950386     0.031817543
       5550.6752     0.061258037     0.017282692     0.014381147      0.15063577
       5551.4158      0.10531184     0.015810778     0.014725086      0.24182795
       5552.1565     0.097277293     0.038211739     0.014443326      0.20308995
       5552.8973     0.055540703     0.029987614     0.013830125      0.11840246
       5553.6382     0.064773546     0.016700384     0.013638440      0.14652013
       5554.3792     0.073027583     0.018583342     0.013806275      0.17679806
       5555.1203     0.061445441    0.0030313871     0.014363335      0.14299223
       5555.8615     0.053944498     0.028841278     0.014727330     0.074926377
       5556.6028     0.037905927     0.041848099     0.014637993     0.033929234
       5557.3442     0.031207355     0.036239742     0.014517674     0.052987290
       5558.0857     0.039495521     0.021687186     0.014429143     0.072798893
       5558.8273     0.043531114     0.040107939     0.014515482     0.069342276
       5559.5690     0.035839091     0.013894658     0.015160854     0.054425277
       5560.3108     0.020296245     0.016182893     0.016041378     0.041440217
       5561.0526     0.042805568    0.0044687490     0.016793716      0.10758742
       5561.7946     0.081154225    0.0068888738     0.017382006      0.21230461
       5562.5367     0.044949883    -0.010959916     0.016511986      0.11615504
       5563.2789    0.0047844976   -0.0012046855     0.015772850     0.032157159
       5564.0212     0.011920798     0.020496173     0.016067837     0.037769923
       5564.7636     0.018289291     0.015164762     0.015821630     0.038739918
       5565.5061     0.023990272   -0.0049114519     0.015075303     0.070952480
       5566.2486     0.020606834    0.0030178027     0.014760272     0.089166802
       5566.9913    0.0086199321   -0.0018235901     0.014861149     0.094305669
       5567.7341     0.024557305    -0.020447569     0.014993461      0.10250407
       5568.4770     0.059055341    0.0084022681     0.015445799      0.13437380
       5569.2199     0.082069934     0.029075734     0.015943904      0.18518090
       5569.9630     0.039465341     0.016405027     0.014668835     0.078494391
       5570.7062   -0.0011308889     0.013971123     0.014901261     0.041685111
       5571.4495      0.19030324     0.016128872     0.027877354      0.46982490
       5572.1929      0.46326159     0.015549094     0.066435044       1.1969165
       5572.9363      0.65870462     0.014961930      0.11015857       1.7139487
       5573.6799      0.57397243     0.015941081      0.30028040       1.4891073
       5574.4236      0.16656914     0.011102518      0.66166440      0.41791244
       5575.1673     -0.30105201    0.0066025393       1.0550846      0.74934452
       5575.9112     -0.54491291    0.0066025393       1.2782279       1.3712551
       5576.6552    0.0050126449     0.011102518      0.93049961      0.15129604
       5577.3992      0.53726770     0.015941081      0.51954344       1.1423978
       5578.1434      0.40738753     0.015941081      0.45242380      0.80394371
       5578.8877      0.19304299     0.015941081      0.35159602      0.32811323
       5579.6320     0.057915101     0.015941081      0.16473138     0.085359692
       5580.3765     0.015722768     0.011102518     0.082954130     0.057295066
       5581.1211     0.028865598     0.015941081     0.048418140     0.034612316
       5581.8657     0.032225011     0.015941081     0.022814481     0.052329620
       5582.6105     0.034453658     0.011102518     0.016168249     0.082376315
       5583.3554     0.030337544     0.011102518     0.014454039     0.084013339
       5584.1003     0.034603677     0.014744344     0.014219979     0.083799660
       5584.8454     0.039918073     0.012115705     0.014558875     0.077916402
       5585.5906     0.012243116    0.0060082049     0.015002909     0.024798416
       5586.3358   -0.0030516748     0.011254950     0.015410451     0.040916428
       5587.0812     0.028333048     0.022455039     0.015859523     0.026588871
       5587.8266     0.050050495     0.027587164     0.015950668     0.081892069
       5588.5722     0.056890122     0.024056218     0.015683141     0.099638815
       5589.3179     0.052253027     0.020362105     0.015360145      0.10165990
       5590.0636     0.041268965    0.0085046032     0.015000183     0.098877075
       5590.8095     0.048425596     0.013946456     0.014724359      0.11023762
       5591.5554     0.049866697     0.024858363     0.014393991      0.10301972
       5592.3015     0.031071352     0.022294695     0.013945082     0.055036003
       5593.0476     0.017048965     0.019011613     0.013794980     0.015204076
       5593.7939     0.012466272     0.019687071     0.013991591     0.016190111
       5594.5403    0.0051794036     0.012921065     0.014136153     0.033209286
       5595.2867   0.00092904965    0.0051148192     0.014394199     0.031945023
       5596.0333    0.0078025137    0.0054296064     0.014878624     0.016762445
       5596.7799     0.023885074   -0.0044162869     0.015197137     0.069432819
       5597.5267     0.038293494   -0.0041850495     0.015168436      0.12215392
       5598.2735     0.051060962     0.014954980     0.014835169      0.12137831
       5599.0205     0.045577135     0.039908963     0.014278312     0.086012488
       5599.7675    -0.011198862   -0.0065378296     0.013720828     0.032379041
       5600.5147    -0.057504994   -0.0040037189     0.013496516      0.12146823
       5601.2619    -0.064296993   -0.0012821996     0.013601610      0.19536400
       5602.0093    -0.022898286     0.012249215     0.014385743      0.13635904
       5602.7567     0.047600737     0.046842834     0.015782310     0.067512339
       5603.5043     0.051035682     0.012568866     0.016164286     0.099956650
       5604.2519     0.019179515    0.0099634640     0.015807385     0.030598165
       5604.9997   -0.0037380744   0.00075303651     0.015708162     0.065132191
       5605.7475   -0.0073235722   0.00016259305     0.015401105     0.064776800
       5606.4955     0.032574524     0.022669033     0.014934301     0.068242275
       5607.2435     0.046948554     0.019029869     0.014594706     0.076298495
       5607.9917     0.014094047     0.016124752     0.014349438     0.032273397
       5608.7399     0.018794437     0.023313675     0.014210000     0.037654353
       5609.4883     0.039281991     0.026994816     0.014076826     0.072260262
       5610.2367   -0.0065343349    0.0060460928     0.013733132     0.059976380
       5610.9853    -0.040318978     0.011707714     0.013663983      0.13377901
       5611.7339    -0.023701122    0.0048114283     0.013908625     0.086548058
       5612.4827   -0.0014189669   -0.0016545042     0.013970660     0.030892439
       5613.2315     0.022376041     0.014685609     0.013914114     0.025844810
       5613.9805     0.016421404     0.015870963     0.013866851     0.036369285
       5614.7295   -0.0030149019     0.017591596     0.013776097     0.053589996
       5615.4787     0.020292000    -0.010075084     0.013906100     0.087480239
       5616.2279     0.037656478   0.00060924736     0.013987736      0.11867270
       5616.9773     0.014274435    0.0024833364     0.013797563     0.032144235
       5617.7267   -0.0010999299     0.031534089     0.013760903     0.073145639
       5618.4763    -0.010514738    0.0041061369     0.013934808      0.10215207
       5619.2259    -0.023081287    0.0092900668     0.014299103      0.11208332
       5619.9757   -0.0092351201     0.010698866     0.014956826     0.093438574
       5620.7255     0.016250228     0.028688363     0.015907672     0.042454796
       5621.4755     0.034172348     0.038300394     0.015935009     0.025051709
       5622.2255     0.041039609     0.047046889     0.015087413     0.074300768
       5622.9757    0.0094141763     0.018362973     0.014535570     0.043865436
       5623.7259    -0.022693705     0.019928872     0.014294380     0.093643008
       5624.4763    -0.029028405     0.019504011     0.014153942      0.14110895
       5625.2267    -0.036664059     0.016266046     0.013905264      0.12627370
       5625.9773    -0.023467380   -0.0051185156     0.013743974     0.052843629
       5626.7279     0.023022116     0.038774904     0.013881435     0.046340057
       5627.4787     0.053697322     0.034438605     0.014144083     0.097854114
       5628.2295     0.047676984     0.020568303     0.014257684     0.089054059
       5628.9805     0.038965323     0.027257372     0.014172700     0.039880325
       5629.7315     0.021499735     0.032919961     0.013966808     0.048195354
       5630.4827     0.022285454     0.031660600     0.013983996     0.049385703
       5631.2339     0.045740758    0.0070928870     0.014211200      0.13204805
       5631.9853     0.011069168     0.018710179     0.014570261     0.056938315
       5632.7367    -0.032404178     0.013771419     0.014877479      0.14794856
       5633.4883   -0.0093211384     0.011307697     0.014638427     0.080305548
       5634.2399     0.032172756     0.019788880     0.014381718     0.076046986
       5634.9917     0.065107189     0.022463161     0.014399199      0.13711075
       5635.7435     0.056941673     0.015958961     0.014443483      0.12487036
       5636.4955     0.036572344     0.033280908     0.014637087     0.038913664
       5637.2475     0.021465465     0.024691483     0.014839736     0.065830557
       5637.9997    -0.012003669     0.019932736     0.014720093      0.10632239
       5638.7519    -0.030771477   -0.0092144234     0.014436666     0.065914572
       5639.5043   -0.0075279788   -0.0082241454     0.014415076     0.059657463
       5640.2568     0.044521505   -0.0059159224     0.014622259      0.15347144
       5641.0093     0.068459244     0.028092421     0.014738639      0.16201784
       5641.7620     0.060372985     0.034405560     0.014765315     0.086418352
       5642.5147     0.021925670     0.043563185     0.014712747     0.049511718
       5643.2676    -0.019274166     0.037773702     0.014683804      0.15187718
       5644.0205    -0.026216909     0.042138513     0.014818689      0.16606417
       5644.7736    -0.010540366     0.012294563     0.014941199     0.084660085
       5645.5268     0.026957004    0.0015429549     0.015005755     0.078641274
       5646.2800     0.062193041     0.025794462     0.015094730      0.12975199
       5647.0334     0.053649748     0.036526001     0.014960128     0.093388879
       5647.7868    -0.015277118    0.0085984949     0.014400764     0.080899672
       5648.5404    -0.047969462     0.012208001     0.014187230      0.15582170
       5649.2940   -0.0082260713    -0.012234853     0.014424940     0.039882620
       5650.0478     0.012906024    0.0065061326     0.014843333     0.035637013
       5650.8017   8.9277455e-05    0.0035677045     0.015126483     0.056276307
       5651.5556    -0.016847861     0.013791855     0.014805977      0.12009186
       5652.3097    -0.018887858     0.020709446     0.014406709      0.13186426
       5653.0639     0.028316129     0.031589414     0.014446850     0.024901442
       5653.8181     0.062614538     0.049205600     0.014595621     0.063373078
       5654.5725     0.044063816     0.055133565     0.014595083     0.048390824
       5655.3269    0.0037250899     0.033235537     0.014397223     0.082497102
       5656.0815    -0.027253133     0.035092834     0.014295639      0.14674675
       5656.8362   -0.0055193923     0.017350416     0.014724016     0.094326136
       5657.5909     0.017667641    0.0099591377     0.015069075     0.044405407
       5658.3458     0.011692771     0.018515121     0.014933234     0.034609345
       5659.1008    0.0043929589     0.032965410     0.014692571     0.065018835
       5659.8559   -0.0059633201     0.024792277     0.014574469      0.11454354
       5660.6110  -0.00042623888     0.015093754     0.014596937      0.10868982
       5661.3663     0.011558530    0.0086113307     0.014748892     0.053847637
       5662.1217     0.028462149     0.011587463     0.015264260     0.046502916
       5662.8771     0.040006606     0.021189895     0.015685880     0.049344742
       5663.6327    0.0099615871     0.012049898     0.015597806     0.054519696
       5664.3884   -0.0094481879    0.0066230581     0.015559822     0.078231542
       5665.1442    0.0031473489     0.015853513     0.015805838     0.064257891
       5665.9000    0.0032273726     0.025262451     0.016361448     0.060596552
