# L6 template spectrum
# 8 total spectra
# resolution  = 60 km/s per pixel
# 5350 to 8900 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5599.7590     0.014005533    -0.031838316     0.029867934      0.17219902
       5600.8797     0.043386931   -0.0074650317     0.029906870      0.18322677
       5602.0007     0.055371726    0.0076247765     0.029991767      0.19730184
       5603.1219     0.045215485    0.0098392248     0.030148670      0.16890264
       5604.2433     0.044892729    0.0028903614     0.030485221      0.12761158
       5605.3649     0.034634893   -0.0054328571     0.030580202     0.090918395
       5606.4867    0.0063345364   -0.0031995680     0.030315561     0.058853605
       5607.6088     0.011425348     0.016449212     0.030075922     0.058781665
       5608.7311     0.045555647     0.051631145     0.029913523     0.065446716
       5609.8536     0.052903937     0.026435559     0.029716797     0.064443009
       5610.9764     0.036122583     0.036377754     0.029529288     0.076421259
       5612.0994     0.027450283    0.0037257168     0.029353027     0.061492205
       5613.2226     0.027651107     0.022914151     0.029317602     0.070184217
       5614.3460     0.029811542     0.030364564     0.029309469     0.062383897
       5615.4696     0.030373163     0.019156242     0.029252494     0.072686149
       5616.5935     0.029474066     0.027067631     0.029282180     0.066456924
       5617.7176     0.028382780    0.0024639212     0.029310483     0.083085710
       5618.8419     0.023184306    0.0098303889     0.029258456     0.084973786
       5619.9665     0.013706296     0.013379895     0.029235002     0.072025453
       5621.0912     0.015024071    0.0049946605     0.029329778     0.078036928
       5622.2162     0.024035725     0.011040467     0.029527921     0.064534646
       5623.3414    -0.012807843    0.0042110314     0.029595526     0.081638488
       5624.4669    -0.010336683    0.0083758058     0.029593733      0.10533536
       5625.5926    -0.024386953   -0.0052458350     0.029283403     0.096979602
       5626.7185    -0.056621956    -0.019304146     0.029090490     0.083370696
       5627.8446    -0.041337620    -0.016136252     0.029035883     0.070919126
       5628.9709   -0.0023739262    0.0041418174     0.029019371     0.098033277
       5630.0975    -0.016712432   -0.0041204782     0.028907790     0.036823971
       5631.2243   -0.0014614025    -0.011744551     0.028795661     0.066130736
       5632.3513   -0.0083708307     0.010329392     0.028789376     0.044190347
       5633.4786    -0.012377448    0.0043598790     0.028768432     0.050426634
       5634.6061   -0.0071996060    0.0026391328     0.028702090     0.050762556
       5635.7338    -0.034570329    -0.041610311     0.028562331     0.042340932
       5636.8617    -0.044676109    -0.042787205     0.028552537     0.060553496
       5637.9898   -0.0057942704    -0.017735093     0.028644234     0.060709661
       5639.1182    0.0090492043   -0.0067484674     0.028678697     0.050511793
       5640.2468     0.023976981    0.0030781326     0.028766426     0.076531422
       5641.3757     0.036447446     0.016874593     0.028906506     0.078890159
       5642.5047     0.032761131     0.035436730     0.029047837     0.064442519
       5643.6340     0.013677807    0.0065421754     0.029115159     0.055133006
       5644.7635    0.0047407502   -0.0045946731     0.029201428     0.088551858
       5645.8932     0.048029857    0.0089329495     0.029286704     0.078211628
       5647.0232     0.082797454     0.066730109     0.029238658     0.088863666
       5648.1534     0.053789443     0.048412403     0.029095245     0.051800095
       5649.2838    0.0081093136    0.0062876806     0.028973614     0.058100267
       5650.4144    -0.012797851   -0.0081335380     0.028786894     0.067133535
       5651.5453    -0.014276051   -0.0027297208     0.028687456     0.067314741
       5652.6764    0.0039273459   -0.0011160354     0.028689768     0.084612580
       5653.8077    0.0011228042     0.012865662     0.028606516     0.046278485
       5654.9392     0.019287880     0.012467492     0.028532858     0.051260763
       5656.0710     0.025484747     0.013499259     0.028528681     0.054464995
       5657.2030     0.014376216     0.014695165     0.028541311     0.063976973
       5658.3352     0.023455698     0.019434964     0.028773164     0.055803416
       5659.4677     0.043368955     0.025802722     0.028910860     0.045755367
       5660.6004     0.036235741     0.037006717     0.028974421     0.037730892
       5661.7333    -0.011075509    0.0018438323     0.029036387     0.054728952
       5662.8664    -0.010831108    -0.015412402     0.029299709     0.031766281
       5663.9998     0.024793979    0.0068300879     0.029596515     0.042725125
       5665.1333     0.044138790     0.028872559     0.029857106     0.061431365
       5666.2672     0.021034835    0.0039321245     0.030183389     0.053801066
       5667.4012    -0.044578913    -0.032136526     0.030629773     0.091879811
       5668.5355    -0.024750878    -0.027131086     0.031011069     0.072389458
       5669.6700     0.014791982     0.029546494     0.031340774     0.069443600
       5670.8047     0.018671393     0.020699439     0.031709318     0.056925496
       5671.9396     0.016651884    0.0076597019     0.031894716     0.054714616
       5673.0748     0.022149420     0.034268999     0.031811826     0.069093332
       5674.2102     0.024231468     0.043148654     0.031774825     0.076879464
       5675.3458     0.020793732     0.023770135     0.031826677     0.078307547
       5676.4817    -0.020788246   -0.0094643685     0.031781548      0.10769674
       5677.6178    -0.015224783    -0.035283816     0.032105798      0.13276107
       5678.7541     0.040013943     0.013610421     0.032750079      0.14297130
       5679.8906     0.090545484     0.048612515     0.033608281      0.14189453
       5681.0274      0.10449661     0.037903721     0.034871353      0.13686700
       5682.1644     0.092498810     0.030361534     0.036077160      0.13770636
       5683.3016     0.081066242     0.023116306     0.037304924      0.15702225
       5684.4390     0.074913984     0.015681538     0.038305107      0.14798160
       5685.5767     0.067301574     0.036431860     0.038785467      0.11235772
       5686.7146     0.025968689    0.0036743642     0.038938272     0.078236464
       5687.8527    -0.014495170    -0.031504131     0.039112660     0.076993887
       5688.9911    -0.031227961    -0.041058134     0.038990840     0.091091101
       5690.1297    -0.035336424    -0.037952859     0.038584830     0.065943526
       5691.2685    -0.031532498    -0.061812330     0.037620834     0.057377794
       5692.4075    -0.012829439    -0.015216416     0.036361972     0.070571358
       5693.5468    0.0032543425   -0.0011851096     0.035103831     0.091132352
       5694.6863     0.027441945     0.030193668     0.034342550      0.11101558
       5695.8260     0.022309948     0.036723618     0.033474862     0.096285726
       5696.9660     0.010945256  -0.00031632426     0.032656847     0.068368489
       5698.1062   0.00057143306    -0.010978929     0.031943824     0.067458851
       5699.2466   6.0219987e-05    -0.028029035     0.031469129     0.099597812
       5700.3872   0.00081069501     0.028401576     0.030960493     0.072341232
       5701.5281    0.0084909478     0.018549914     0.030320369     0.065365077
       5702.6692     0.063080145     0.049207609     0.029903022     0.099139038
       5703.8105     0.059119980     0.050826196     0.029443152     0.057305615
       5704.9520     0.044338660     0.056810611     0.029112997      0.10304471
       5706.0938     0.051801275     0.038966227     0.028921711     0.080423400
       5707.2358     0.058924461     0.057458575     0.028803949     0.073334522
       5708.3781     0.062044455     0.030477162     0.028918432     0.095011860
       5709.5205     0.048903366    0.0014785235     0.029031147      0.13069707
       5710.6632     0.040515293    0.0013196872     0.028863307     0.089769984
       5711.8062    0.0092217729    0.0023640066     0.028816044     0.063621441
       5712.9493    -0.029795561    -0.011725074     0.028634382     0.073911261
       5714.0927    -0.022832631   -0.0037966217     0.028456291     0.059433736
       5715.2363     0.012976440    0.0097675663     0.028334536     0.058771928
       5716.3801    0.0068064030    -0.012240969     0.028236034      0.11426096
       5717.5242     0.022584985   -0.0082829223     0.028198993      0.13935369
       5718.6685     0.050991713     0.012708170     0.028194279      0.11392558
       5719.8130     0.060580628     0.021539660     0.028139008      0.10888559
       5720.9578     0.086836410     0.079520456     0.028235273     0.096096612
       5722.1028     0.083704585     0.069585962     0.028117026     0.085631825
       5723.2480     0.058899509     0.070272257     0.028040900     0.077412751
       5724.3934     0.046661514     0.033672449     0.027957710     0.061342887
       5725.5391     0.030579314     0.022508135     0.027926201     0.058576428
       5726.6850     0.020978359     0.013523268     0.027800775     0.036250656
       5727.8311    0.0035676388     0.016168032     0.027552952     0.092865730
       5728.9775    -0.018865433     0.019198633     0.027456394      0.13014142
       5730.1241   -0.0068708213   -0.0070066397     0.027324605     0.042196194
       5731.2709     0.042227202     0.026949477     0.027373367     0.073772930
       5732.4179     0.051499486     0.034304244     0.027333683      0.15747443
       5733.5652     0.076974021     0.016223422     0.027277466      0.18505912
       5734.7127      0.10669012     0.044207608     0.027379508      0.19652856
       5735.8605      0.10206247     0.055512776     0.027301130      0.14297114
       5737.0084     0.068386919     0.037265750     0.027032273     0.086679812
       5738.1566     0.068987118     0.039741325     0.027140783      0.10567754
       5739.3050     0.084399622     0.040385107     0.027318462      0.12276084
       5740.4537     0.080569482     0.043419926     0.027130249      0.17986334
       5741.6026     0.051119797   -0.0069655359     0.026994861      0.20742828
       5742.7517     0.039008152    -0.015046625     0.027040791      0.23140198
       5743.9010     0.051570882   -0.0086574680     0.027040723      0.20674584
       5745.0506     0.051001645  -0.00034804816     0.027088574      0.16901498
       5746.2004     0.023186259    -0.037358361     0.027016323      0.15054849
       5747.3505    0.0028946917    -0.011335029     0.026880216      0.13152254
       5748.5007     0.010166764    -0.042081504     0.026805740      0.10721185
       5749.6512     0.028091516    0.0055646977     0.026822293     0.091350712
       5750.8020     0.028708347    0.0038860355     0.026789105      0.10734226
       5751.9529     0.022920601    -0.012039922     0.026708384     0.085410493
       5753.1041     0.015627060   -0.0032520622     0.026688116     0.072775678
       5754.2555    0.0095375486    0.0047268328     0.026755004     0.021880439
       5755.4072    -0.029257700   -0.0074070916     0.026817638     0.085507097
       5756.5590     0.030881992     0.026149174     0.026957720     0.064435444
       5757.7111     0.037705919     0.039309780     0.027145842      0.12286266
       5758.8635     0.029872923     0.021548227     0.027255846      0.14163514
       5760.0161     0.032295701   -0.0023511197     0.027446314      0.12820605
       5761.1689     0.044953278     0.014002019     0.027722071      0.13198804
       5762.3219     0.034278319     0.018363020     0.027972999      0.11023604
       5763.4752    0.0039597349    0.0091351444     0.028432916     0.072906347
       5764.6286   -0.0076889403    0.0050354294     0.029233057     0.071483721
       5765.7824    0.0052814474    0.0019802962     0.029840787     0.059767042
       5766.9363    0.0076531867   -0.0018490706     0.030676256     0.087445071
       5768.0905     0.012720501    0.0022305776     0.031388385      0.11538953
       5769.2449     0.030290238    0.0010650425     0.031635680      0.13979615
       5770.3996     0.025766358    0.0063293113     0.031432440     0.085058184
       5771.5545     0.061764629     0.042600510     0.030942948      0.13309232
       5772.7096     0.036717816     0.041216313     0.029804406     0.041043330
       5773.8649     0.067525375     0.071259039     0.029049155     0.064094824
       5775.0205     0.071274312     0.053823531     0.028485230     0.074634844
       5776.1763     0.054362250     0.030334969     0.027939933     0.098429799
       5777.3323     0.077723881     0.067423394     0.027573185     0.065929355
       5778.4886     0.081843684     0.063745562     0.027405470     0.077408333
       5779.6451     0.046680660     0.048039810     0.027288993     0.058316880
       5780.8018     0.028040383     0.019994429     0.027257990     0.090491511
       5781.9588     0.065485836     0.017989307     0.027412365      0.12297014
       5783.1160     0.054363993     0.020081292     0.027691331     0.095098424
       5784.2734    0.0038567550    -0.013838431     0.028121443     0.088190735
       5785.4310    0.0049951196    -0.022364296     0.028796640     0.086033320
       5786.5889     0.033042899    -0.010351496     0.029624229     0.092854359
       5787.7470    -0.019665485    -0.032400174     0.030246995     0.098965248
       5788.9054    0.0019975449    -0.020480901     0.030935902      0.11329432
       5790.0640     0.032031884    -0.015214349     0.031556226      0.15734089
       5791.2228     0.050152579    0.0097716249     0.031443088      0.14349487
       5792.3818     0.024623582     0.014448265     0.030797902     0.097187768
       5793.5411     0.016066390     0.027945941     0.029923796      0.12639271
       5794.7006     0.010381474    -0.027785995     0.029172787      0.12914111
       5795.8604    -0.021193718    -0.022972805     0.028557715     0.062190799
       5797.0203    -0.023561837    -0.017101402     0.028113387      0.11033682
       5798.1806    -0.032823135    -0.017194710     0.027881248      0.13056190
       5799.3410    -0.038029510   -0.0090092835     0.027904885      0.12106023
       5800.5017    -0.017920115   -0.0023812908     0.027959987     0.075807957
       5801.6626    0.0062410062    0.0038277202     0.027842431     0.021757838
       5802.8237    0.0097409620    0.0033082080     0.027812884     0.064259108
       5803.9851     0.015001355    0.0014934974     0.027808658     0.090513395
       5805.1467     0.025409872     0.016262119     0.027865759     0.059621714
       5806.3085    0.0051484168    0.0012458744     0.027875067     0.037323644
       5807.4706    -0.013650950   0.00062365838     0.027792578     0.054139638
       5808.6329    0.0033933354     0.013144019     0.027802515     0.056706473
